(1)Avanti Sensor,,,,(6)Avanti Sensor
-2.1775082017242697,,,,-5.494880598153658
-2.595117112993057,,,,-5.495216296635386
-2.9716029602502476,,,,-5.495048447394521
-3.29404135194934,,,,-5.495216296635386
-3.559243152513924,,,,-5.495216296635386
-3.797756923781186,,,,-5.495048447394521
-4.087632562752727,,,,-5.495048447394521
-4.349813076981766,,,,-5.495216296635386
-4.534950789654383,,,,-5.495048447394521
-4.66872663462272,,,,-5.495216296635386
-4.75902952620737,,,,-5.495216296635386
-4.874341954680705,,,,-5.495048447394521
-4.956755931944761,,,,-5.495216296635386
-4.9760585946440825,,,,-5.495216296635386
-4.970351720454718,,,,-5.495216296635386
-4.95205615320058,,,,-5.495216296635386
-4.886594949263752,,,,-5.495216296635386
-4.79847409781033,,,,-5.495216296635386
-4.699946593423361,,,,-5.495048447394521
-4.53344014648661,,,,-5.495048447394521
-4.379186694132906,,,,-5.495048447394521
-4.207812619211109,,,,-5.495048447394521
-3.9812161440451663,,,,-5.495048447394521
-3.729106584267948,,,,-5.495048447394521
-3.4793469138628215,,,,-5.091706721599145
-3.1726863508049132,,,,-2.471580071717403
-2.956496528572518,,,,-0.36742198825055317
-2.8039215686274512,,,,0.14955367360952163
-2.614587624933242,,,,0.7994659342336156
-2.3802700846875715,,,,1.525917448691539
-2.0908979934386203,,,,3.056031128404669
-1.7840695811398488,,,,4.090318150606546
-1.544045166704814,,,,4.923521782253757
-1.30267795834287,,,,5.283390554665446
-1.019348439765011,,,,5.184023804074159
-0.7346761272602426,,,,4.697261005569543
-0.45420004577706563,,,,4.300129701686122
-0.2166933699549859,,,,3.948317692835889
0.042801556420233464,,,,3.4951247425040055
0.35751888303959717,,,,3.3887083237964446
0.6890211337453269,,,,3.670359349965667
0.9995422293430991,,,,3.977187762264439
1.3003280689707788,,,,3.9624170290684364
1.5316243228809032,,,,4.6848401617456314
1.6370336461432822,,,,4.929900053406576
1.8864576180666819,,,,3.2774242771038375
2.2355840390630957,,,,0.22441443503471423
2.5477836270695047,,,,-0.6232242313267718
2.8049286640726327,,,,-0.2620126649881742
3.0063477531090257,,,,0.12941176470588234
3.1483482108796825,,,,1.1918974593728542
3.3178759441519796,,,,2.498603799496452
3.4273136491950864,,,,2.43431754024567
3.5125810635538257,,,,1.0176699473563744
3.638803692683299,,,,1.3909666590371559
3.7838254367895017,,,,2.654535744258793
3.944625009536889,,,,4.428366521705958
4.0805828946364535,,,,4.320943007553216
4.127244983596551,,,,4.252460517280842
4.155107957579919,,,,5.371007858396276
4.215533684290837,,,,5.499916075379567
4.288715953307393,,,,5.499916075379567
4.348470283054856,,,,5.499916075379567
4.32161440451667,,,,5.499916075379567
4.259174486915389,,,,5.499916075379567
4.208651865415427,,,,5.499916075379567
4.161821927214465,,,,5.499916075379567
4.108110170138095,,,,5.499916075379567
4.059601739528496,,,,5.499916075379567
3.987930113679713,,,,5.499916075379567
3.9006485084306095,,,,5.499916075379567
3.803967345693141,,,,5.499916075379567
3.6488746471351186,,,,5.499916075379567
3.6075837338826577,,,,5.499916075379567
3.795910582131685,,,,5.499916075379567
4.0208285648889905,,,,5.499916075379567
4.161821927214465,,,,5.499916075379567
4.262531471732662,,,,5.499916075379567
4.237018387121385,,,,5.499916075379567
4.176592660410467,,,,5.499916075379567
4.2128480964370185,,,,5.499916075379567
4.410910200656138,,,,5.499916075379567
4.7815213244831005,,,,5.499916075379567
5.1501182574197,,,,5.499916075379567
5.449561303120469,,,,5.499916075379567
5.45694666971847,,,,5.499916075379567
5.457618066681926,,,,5.499916075379567
5.4582894636453805,,,,5.499916075379567
5.4582894636453805,,,,5.499916075379567
5.457953765163652,,,,5.499916075379567
5.4582894636453805,,,,5.499916075379567
5.4582894636453805,,,,5.499916075379567
5.413977264057373,,,,5.499916075379567
5.365636682688639,,,,5.499916075379567
5.314610513466087,,,,5.499916075379567
5.264927138170442,,,,5.499916075379567
5.216250858319982,,,,5.499916075379567
5.159517814908065,,,,5.499916075379567
4.7835355153734636,,,,5.499916075379567
3.448798352025635,,,,5.499916075379567
1.7451285572594795,,,,5.499916075379567
0.2093080033569848,,,,5.499916075379567
-1.2966353856717785,,,,5.499916075379567
-2.8868390936140997,,,,5.499916075379567
-4.444815747310597,,,,5.499916075379567
-5.47843137254902,,,,5.499916075379567
-5.4913557640955215,,,,5.499916075379567
-5.492530708781567,,,,5.499916075379567
-5.493034256504157,,,,5.499916075379567
-5.493369954985885,,,,5.499916075379567
-5.493369954985885,,,,5.499916075379567
-5.493537804226749,,,,5.499916075379567
-5.493705653467612,,,,5.499916075379567
-5.493705653467612,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.493705653467612,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.493873502708476,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.49404135194934,,,,5.499916075379567
-5.48715953307393,,,,5.499916075379567
-4.8072022583352405,,,,5.499916075379567
-4.132448310063325,,,,5.499916075379567
-3.494621194781415,,,,5.499916075379567
-2.854947737850004,,,,5.499916075379567
-2.220141908903639,,,,5.499916075379567
-1.6236057068741891,,,,5.499916075379567
-1.0779278248264286,,,,5.499916075379567
-0.6153353170061798,,,,5.499916075379567
-0.13914702067597465,,,,5.499916075379567
0.361043717097734,,,,5.499916075379567
0.8172579537651636,,,,5.499916075379567
1.2281528953994048,,,,5.499916075379567
1.6279697871366445,,,,5.499916075379567
1.995223926146334,,,,5.499916075379567
2.3336079957274736,,,,5.499916075379567
2.6867627985046156,,,,5.499916075379567
2.955153734645609,,,,5.499916075379567
3.1547264820325016,,,,5.499916075379567
3.3497672999160746,,,,5.499916075379567
3.5474937056534674,,,,5.467353322652017
3.7374990463111306,,,,5.4267338063630115
3.961074235141527,,,,5.387121385519189
4.112809948882277,,,,5.347173266193637
4.228290226596474,,,,5.30789654383154
4.355184252689402,,,,5.26895551995117
4.460593575951782,,,,5.230685893034257
4.562981612878615,,,,5.192416266117342
4.645899137865263,,,,5.155489433127337
4.617700465400167,,,,5.1172198062104215
4.551903562981612,,,,5.080292973220416
4.540825513084611,,,,5.04336614023041
4.627771419851987,,,,5.006439307240406
4.761379415579461,,,,4.967833981841764
4.784542610818646,,,,1.7827267872129393
4.73653772793164,,,,0.0028534370946822307
4.704982070649271,,,,4.919829098954756
4.679468986037995,,,,0.08291752498664834
4.605279621576256,,,,-2.361470969710841
4.50457007705806,,,,-1.4015411612115662
4.384054322117952,,,,-2.029297322041657
4.251117723353933,,,,-2.234744792858778
4.148393987945372,,,,-2.4955825131609064
3.9938048371099413,,,,-2.7179827573052564
3.8079957274738683,,,,-2.8455481803616385
3.5706569008926525,,,,-2.9986266880292973
3.0672770275425343,,,,-3.1611047531853207
2.3233691920347903,,,,-3.2856488899061573
1.7266651407644769,,,,-3.3806515602349894
0.9700007629510948,,,,-3.513588158999008
-0.03205920500495917,,,,-3.602548256656748
-0.8288395513847562,,,,-3.69755092698558
-1.3161058976119633,,,,-3.8583504997329667
-1.674296177615015,,,,-4.01713588158999
-1.9203631647211412,,,,-4.214862287327382
-2.083344777599756,,,,-4.410406652933546
-2.029297322041657,,,,-4.620721751735714
-1.842984664682994,,,,-4.865110246433203
-1.66858930342565,,,,-5.13366903181506
-1.4490424963759823,,,,-5.409781033035782
-1.2496375982299535,,,,-5.492195010299839
-1.0462043183031966,,,,-5.493873502708476
-0.7791561760891126,,,,-5.494377050431067
-0.42616922255283435,,,,-5.494377050431067
0.020645456626230255,,,,-5.494712748912795
0.6490730144197757,,,,-5.494712748912795
1.3345693141069657,,,,-5.494880598153658
1.8787365529869537,,,,-5.494712748912795
2.3644922560463875,,,,-5.494880598153658
2.7908293278400853,,,,-5.494880598153658
3.1634546425574124,,,,-5.494880598153658
3.559243152513924,,,,-5.494880598153658
3.946303501945526,,,,-5.494712748912795
4.31154345006485,,,,-5.495048447394521
4.827176317998017,,,,-5.494880598153658
5.296482795452811,,,,-5.494880598153658
5.456275272755016,,,,-5.49454489967193
5.457618066681926,,,,-5.494712748912795
5.457618066681926,,,,-5.494880598153658
5.4582894636453805,,,,-5.495048447394521
5.4582894636453805,,,,-5.494880598153658
5.457953765163652,,,,-5.494880598153658
5.457953765163652,,,,-5.495048447394521
5.457953765163652,,,,-5.495048447394521
5.4582894636453805,,,,-5.494880598153658
5.4582894636453805,,,,-5.494880598153658
5.4582894636453805,,,,-5.494880598153658
5.4582894636453805,,,,-5.495048447394521
5.4582894636453805,,,,-5.495048447394521
5.4582894636453805,,,,-5.495216296635386
5.4582894636453805,,,,-5.495048447394521
5.457953765163652,,,,-5.495048447394521
5.4582894636453805,,,,-5.495048447394521
5.432104982070649,,,,-5.495048447394521
5.229678797589074,,,,-5.495048447394521
4.686182955672542,,,,-5.495216296635386
3.955031662470436,,,,-5.495048447394521
3.3131761654077976,,,,-5.495216296635386
2.7686732280460826,,,,-5.495048447394521
2.222156099794003,,,,-5.495216296635386
1.7582207980468452,,,,-5.495048447394521
1.240909437705043,,,,-5.495216296635386
0.6940566109712368,,,,-5.495048447394521
0.20057984283207447,,,,-5.495216296635386
-0.2643625543602655,,,,-5.495216296635386
-0.6839856565194171,,,,-5.495048447394521
-1.0519111924925613,,,,-5.495216296635386
-1.4517280842298006,,,,-5.495384145876249
-1.833417257953765,,,,-5.495048447394521
-2.180193789578088,,,,-5.495216296635386
-2.5011215381094067,,,,-5.495048447394521
-2.759273670557717,,,,-5.495048447394521
-3.0172579537651636,,,,-5.495216296635386
-3.2517433432516976,,,,-5.495216296635386
-3.439734493018997,,,,-5.495216296635386
-3.605905241474021,,,,-5.495216296635386
-3.7601586938277247,,,,-5.495216296635386
-3.8665751125352865,,,,-5.495216296635386
-3.947310597390707,,,,-5.495048447394521
-4.0258640421148995,,,,-5.495384145876249
-4.054062714579994,,,,-5.495048447394521
-4.115831235217822,,,,-5.495216296635386
-4.180788891432059,,,,-5.495048447394521
-4.190020599679561,,,,-5.495216296635386
-4.1866636148622876,,,,-5.495216296635386
-4.2039520866712445,,,,-5.495216296635386
-4.1363088426031895,,,,-5.495384145876249
-4.132951857785916,,,,-5.495216296635386
-4.179278248264286,,,,-5.495216296635386
-4.188845654993514,,,,-5.495216296635386
-4.167360952162966,,,,-5.495216296635386
-4.118852521553368,,,,-5.495216296635386
-4.075211718928816,,,,-5.495216296635386
-4.107438773174639,,,,-5.495216296635386
-4.123887998779278,,,,-5.495048447394521
-4.0780651560234995,,,,-5.495216296635386
-4.011596856641488,,,,-5.495216296635386
-3.935896849011978,,,,-5.495216296635386
-3.9117265583276115,,,,-5.495216296635386
-3.8717784390020595,,,,-5.495216296635386
-3.7850003814755473,,,,-5.495216296635386
-3.68059815365835,,,,-5.495216296635386
-3.5667963683527883,,,,-5.495048447394521
-3.4373846036469065,,,,-5.495384145876249
-3.3096513313496603,,,,-5.494880598153658
-3.18309300373846,,,,-5.495384145876249
-3.014572365911345,,,,-5.495216296635386
-2.8881818875410086,,,,-5.495216296635386
-2.773205157549401,,,,-5.495216296635386
-2.616937514305333,,,,-5.495216296635386
-2.456137941557946,,,,-5.495216296635386
-2.310109102006561,,,,-5.495216296635386
-2.088883802548257,,,,-5.495216296635386
-1.9334554055085067,,,,-5.495216296635386
-1.8344243533989468,,,,-5.495384145876249
-1.7051804379339282,,,,-5.495216296635386
-1.5443808651865414,,,,-5.495384145876249
-1.361089494163424,,,,-5.495216296635386
-1.2012970168612191,,,,-5.495216296635386
-1.147920958266575,,,,-5.495216296635386
-1.1081406881818874,,,,-5.495384145876249
-1.0309300373846038,,,,-5.495216296635386
-0.9454947737850002,,,,-5.495216296635386
-0.84965285725185,,,,-5.495216296635386
-0.7910734721904326,,,,-5.495048447394521
-0.7194018463416494,,,,-5.495216296635386
-0.6040894178683145,,,,-5.495384145876249
-0.47820248722056913,,,,-5.495048447394521
-0.373464560921645,,,,-5.495216296635386
-0.278965438315404,,,,-5.495216296635386
-0.2056153200579843,,,,-5.495048447394521
-0.1487144274052033,,,,-5.495048447394521
-0.061936369878690785,,,,-5.495216296635386
-0.026352330815594724,,,,-5.495216296635386
-0.007553215838864729,,,,-5.495216296635386
0.04414435034714275,,,,-5.495216296635386
0.09047074082551307,,,,-5.414984359502555
0.11766231784542608,,,,-5.1523002975509264
0.2187075608453498,,,,-4.909590295262074
0.26839093614099335,,,,-4.649591821164263
0.28651865415426864,,,,-4.378683146410315
0.32948805981536583,,,,-4.138490882734416
0.3749752040894178,,,,-3.8722819867246514
0.4407721065079728,,,,-3.5938200961318385
0.5013656824597543,,,,-3.3546349279011216
0.48860914015411616,,,,-3.107392996108949
0.4813916227969787,,,,-2.867200732433051
0.5184863050278476,,,,-2.632715342946517
0.5644769970244907,,,,-2.3965514610513465
0.6178530556191348,,,,-2.1009689478904403
0.6188601510643167,,,,-1.8230106050202182
0.6232242313267718,,,,-1.5715724422064545
0.6625009536888684,,,,-1.3367513542381932
0.7059739070725567,,,,-1.092530708781567
0.7382009613183794,,,,-0.8686198214694438
0.7779812314030671,,,,-0.6151674677653163
0.800808728160525,,,,-0.3372091248950942
0.8065156023498894,,,,-0.09282063019760432
0.8357213702601664,,,,0.16163881895170518
0.8145723659113451,,,,0.4066987106126497
0.7726100556954298,,,,0.6645151445792324
0.7598535133897916,,,,0.9189745937285421
0.7447470817120622,,,,1.1573205157549402
0.721583886472877,,,,1.3834134431982907
0.7731136034180208,,,,1.5987640192263677
0.7595178149080644,,,,1.871015487907225
0.7039597161821927,,,,2.1046616311894404
0.6797894254978255,,,,2.3201800564583808
0.6806286717021438,,,,2.529320210574502
0.7004348821240558,,,,2.7424887464713508
0.7074845502403296,,,,2.9430685893034254
0.6440375371938658,,,,3.185610742351415
0.5945220111390859,,,,3.441077286945907
0.5893186846723125,,,,3.6720378423743036
0.5940184634164949,,,,3.9029983978027007
0.6091248950942245,,,,4.142183566033417
0.5779049362935836,,,,4.377340352483405
0.5443350881208514,,,,4.587823300526436
0.5433279926756693,,,,4.8486610208285645
0.5535667963683528,,,,5.06350804913405
0.5591058213168536,,,,5.256198977645532
0.5772335393301289,,,,5.450232700083924
0.5873044937819486,,,,5.499916075379567
0.5795834287022201,,,,5.499916075379567
0.603921568627451,,,,5.499916075379567
0.58461890592813,,,,5.499916075379567
0.5530632486457617,,,,5.499916075379567
0.5604486152437628,,,,5.499916075379567
0.5758907454032196,,,,5.499916075379567
0.5738765545128556,,,,5.499916075379567
0.637994964522774,,,,5.499916075379567
0.6416876478217746,,,,5.499916075379567
0.6081177996490426,,,,5.499916075379567
0.6057679102769511,,,,5.499916075379567
0.6275883115892271,,,,5.499916075379567
0.6839856565194171,,,,5.499916075379567
0.731990539406424,,,,5.499916075379567
0.6945601586938277,,,,5.499916075379567
0.6651865415426871,,,,5.499916075379567
0.6853284504463264,,,,5.499916075379567
0.7125200274662393,,,,5.499916075379567
0.7348439765011063,,,,5.499916075379567
0.7061417563134202,,,,5.499916075379567
0.6994277866788738,,,,5.499916075379567
0.7383688105592431,,,,5.499916075379567
0.7554894331273365,,,,5.499916075379567
0.7303120469977874,,,,5.499916075379567
0.7101701380941481,,,,5.499916075379567
0.6881818875410086,,,,5.499916075379567
0.6549477378500038,,,,5.499916075379567
0.6450446326390478,,,,5.499916075379567
0.5768978408484016,,,,5.499916075379567
0.4919661249713893,,,,5.499916075379567
0.44882887006942845,,,,5.499916075379567
0.40988784618905927,,,,5.499916075379567
0.3556725413900969,,,,5.499916075379567
0.3748073548485542,,,,5.499916075379567
0.33620202944991223,,,,5.499916075379567
0.2630197604333562,,,,5.499916075379567
0.21467917906462194,,,,5.499916075379567
0.1884946974898909,,,,5.499916075379567
0.1807736324101625,,,,5.499916075379567
0.1535820553902495,,,,5.499916075379567
0.060593575951781484,,,,5.499916075379567
-0.0021820401312275884,,,,5.499916075379567
-0.01326009002822919,,,,5.499916075379567
-0.01594567788204776,,,,5.499916075379567
-0.011245899137865261,,,,5.499916075379567
-0.05589379720759898,,,,5.499916075379567
-0.0971847104600595,,,,5.499916075379567
-0.10725566491187914,,,,5.499916075379567
-0.11296253910124363,,,,5.499916075379567
-0.12504768444342718,,,,5.499916075379567
-0.11967650873579004,,,,5.499916075379567
-0.11866941329060808,,,,5.499916075379567
-0.12773327229724574,,,,5.499916075379567
-0.10238803692683297,,,,5.499916075379567
-0.1257190814068818,,,,5.499916075379567
-0.16331731136034178,,,,5.499916075379567
-0.16063172350652322,,,,5.499916075379567
-0.15811398489356832,,,,5.499916075379567
-0.1777523460746166,,,,5.499916075379567
-0.12941176470588234,,,,5.499916075379567
-0.14048981460288396,,,,5.499916075379567
-0.18950179293507285,,,,5.499916075379567
-0.2076295109483482,,,,5.499916075379567
-0.2029297322041657,,,,5.499916075379567
-0.17607385366598,,,,5.499916075379567
-0.16063172350652322,,,,5.499916075379567
-0.21266498817425802,,,,5.499916075379567
-0.24455634393835354,,,,5.499916075379567
-0.23515678644998858,,,,5.499916075379567
-0.22407873655298696,,,,5.499916075379567
-0.21434348058289462,,,,5.499916075379567
-0.24892042420080873,,,,5.499916075379567
-0.27359426260776687,,,,5.499916075379567
-0.26604104676890206,,,,5.499916075379567
-0.2593270771343557,,,,5.499916075379567
-0.26469825284199283,,,,5.499916075379567
-0.2589913786526284,,,,5.499916075379567
-0.2640268558785382,,,,5.499916075379567
-0.2838330663004501,,,,5.499916075379567
-0.2757763027389944,,,,5.499916075379567
-0.3103532463569085,,,,5.499916075379567
-0.34694438086518653,,,,4.1739070725566485
-0.34493018997482255,,,,3.0395819028000304
-0.34425879301136797,,,,5.499580376897841
-0.3573510337987335,,,,4.72646677347982
-0.3017929350728618,,,,0.6927138170443273
-0.3120317387655451,,,,1.8152895399404896
-0.35147631036850535,,,,1.211703669794766
-0.35365835049973293,,,,1.032104982070649
-0.33485923552300295,,,,0.787380788891432
-0.29625391012436103,,,,0.5060654612039368
-0.2687266346227206,,,,0.2391851682307164
-0.3103532463569085,,,,-0.027695124742504008
-0.33368429083695733,,,,-0.2707408255130846
-0.3085069047074082,,,,-0.5203326466773479
-0.27409781033035785,,,,-0.7739528496223392
-0.2331425955596246,,,,-1.024216067750057
-0.24203860532539861,,,,-1.2709544518196383
-0.2472419317921721,,,,-1.4727092393377583
-0.21736476691844053,,,,-1.7008163576714734
-0.18312352178225372,,,,-1.924055848020142
-0.1586175326161593,,,,-2.137056534676127
-0.12303349355306323,,,,-2.3532463569085227
-0.09953459983215075,,,,-2.578667887388418
-0.09315632867933166,,,,-2.7621271076523994
-0.05522240024414436,,,,-2.9351796749828334
-0.06596475165941862,,,,-3.1350881208514534
-0.08929579613946745,,,,-3.3229114213778894
-0.07553215838864728,,,,-3.497978179598688
-0.06361486228732739,,,,-3.6758983749141683
-0.06865033951323721,,,,-3.8504615854123747
-0.008224612802319372,,,,-3.97265583276112
-0.011581597619592583,,,,-4.120531013962005
-0.05387960631723506,,,,-4.265049210345617
-0.06529335469596398,,,,-4.405035477225909
-0.058915083543144876,,,,-4.530418860151063
-0.03474479285877775,,,,-4.671580071717402
-0.0213168535896849,,,,-4.773464560921645
-0.0767071030746929,,,,-4.8570534828717475
-0.11564812695506219,,,,-4.962798504615853
-0.10977340352483406,,,,-5.053940642404822
-0.09349202716105898,,,,-5.151125352864881
-0.07402151522087433,,,,-5.21759365224689
-0.11161974517433432,,,,-5.280033569848173
-0.14888227664606699,,,,-5.3506981002517735
-0.15458915083543145,,,,-5.424719615472648
-0.15794613565270463,,,,-5.49085221637293
-0.16835278858625158,,,,-5.493873502708476
-0.15962462806134128,,,,-5.49454489967193
-0.15794613565270463,,,,-5.494377050431067
-0.16902418554970625,,,,-5.494880598153658
-0.14955367360952163,,,,-5.494712748912795
-0.184969863431754,,,,-5.49454489967193
-0.2307927061875334,,,,-5.49454489967193
-0.23247119859617,,,,-5.494880598153658
-0.22172884718089572,,,,-5.494880598153658
-0.21937895780880443,,,,-5.495048447394521
-0.15056076905470359,,,,-5.494712748912795
-0.1461966887922484,,,,-5.495048447394521
-0.17976653696498052,,,,-5.494712748912795
-0.17439536125734342,,,,-5.494880598153658
-0.14485389486533912,,,,-5.495048447394521
-0.09617761501487754,,,,-5.495048447394521
-0.05992217898832684,,,,-5.494880598153658
-0.09181353475242236,,,,-5.495048447394521
-0.10154879072251469,,,,-5.494880598153658
-0.06797894254978255,,,,-5.494880598153658
-0.0323949034866865,,,,-5.495048447394521
0.008560311284046692,,,,-5.494712748912795
0.012420843823910887,,,,-5.480109864957656
0.028702220187685965,,,,-5.429251544975966
0.0775463492790112,,,,-5.361608300907911
0.13545433737697413,,,,-5.288761730373084
0.19789425497825588,,,,-5.217761501487755
0.27510490577553975,,,,-5.1576714732585645
0.3346913862821393,,,,-5.0935530632486445
0.3758144502937361,,,,-4.998046845197222
0.44513618677042804,,,,-4.935606927595941
0.4597390707255664,,,,-4.875181200885023
0.45151445792324707,,,,-4.804348821240558
0.48189517051956965,,,,-4.7415732051575485
0.5121080338750285,,,,-4.687693598840314
0.5248645761806667,,,,-4.604608224612802
0.60341802090486,,,,-4.524711985961699
0.6092927443350882,,,,-4.460090028229191
0.5770656900892653,,,,-4.390768291752498
0.5790798809796293,,,,-4.320103761348897
0.5967040512703136,,,,-4.262531471732662
0.6363164721141374,,,,-4.205127031357289
0.7333333333333333,,,,-4.109452964065004
0.7716029602502479,,,,-4.039963378347448
0.744411383230335,,,,-3.9812161440451663
0.7222552834363317,,,,-3.9281757839322498
0.7227588311589227,,,,-3.8677500572213317
0.7450827801937896,,,,-3.826626993209735
0.7094987411306934,,,,-3.7576409552147703
0.6796215762569618,,,,-3.6822766460669865
0.6900282291905088,,,,-3.6396429388876173
0.69741359578851,,,,-3.5906309605554276
0.6903639276722362,,,,-3.545815213244831
0.7006027313649194,,,,-3.4840466926070035
0.7034561684596017,,,,-3.4308384832532233
0.6943923094529639,,,,-3.392065308613718
0.716716258487831,,,,-3.3581597619592576
0.6772716868848707,,,,-3.329457541771572
0.6289311055161364,,,,-3.2631570916304264
0.6571297779812314,,,,-3.227740901808194
0.6940566109712368,,,,-3.1973601892118713
0.702784771496147,,,,-3.163958190280003
0.7610284580758372,,,,-3.130388342107271
0.7346761272602426,,,,-3.1037003128099485
0.6514229037918668,,,,-3.054016937514305
0.5960326543068589,,,,-2.9969481956206607
0.5715266651407644,,,,-2.9670710307469292
0.578240634775311,,,,-2.9351796749828334
0.5864652475776303,,,,-2.896406500343328
0.5354390783550775,,,,-2.8710612649729153
0.5100938429846646,,,,-2.8450446326390475
0.538628213931487,,,,-2.7710231174181734
0.5691767757686733,,,,-2.7280537117570764
0.5873044937819486,,,,-2.6919661249713887
0.5523918516823071,,,,-2.652018005645838
0.5268787670710307,,,,-2.610559243152514
0.5421530479896238,,,,-2.576485847257191
0.5678339818417639,,,,-2.511360341802091
0.5789120317387655,,,,-2.4381780727855342
0.5844510566872663,,,,-2.3926909285114824
0.5658197909514,,,,-2.3406576638437473
0.5329213397421224,,,,-2.2950026703288318
0.5319142442969406,,,,-2.232059205004959
0.4775310902571145,,,,-2.16928358892195
0.40971999694819555,,,,-2.1070115205615316
0.39830624856946667,,,,-2.0546425574120697
0.3925993743801023,,,,-1.9985809109636072
0.3684290836957351,,,,-1.9025711451895932
0.4197909514000152,,,,-1.8354314488441292
0.40703440909437705,,,,-1.7615777828641184
0.36624704356450744,,,,-1.6890669108110172
0.36540779736018913,,,,-1.6142061493858244
0.3637293049515526,,,,-1.5542839703974975
0.3670862897688258,,,,-1.4542458228427557
0.3778286411841001,,,,-1.3563897154192417
0.32193484397650113,,,,-1.2926070038910507
0.26570534828717474,,,,-1.2150606546120393
0.25496299687190055,,,,-1.142549782558938
0.250263218127718,,,,-1.0690318150606544
0.24858472571908144,,,,-0.9993743801022354
0.19621576256961928,,,,-0.8785229266803997
0.1552605477988861,,,,-0.7860379949645229
0.15458915083543145,,,,-0.6952315556572822
0.15022507057297627,,,,-0.5998931868467231
0.12135500114442664,,,,-0.5094224460212101
0.09919890135042343,,,,-0.436743724727245
0.06898603799496453,,,,-0.34795147631036855
0.022491798275730522,,,,-0.2579842832074464
-0.0015106431677729458,,,,-0.19487296864270998
-0.08073548485542076,,,,-0.12471198596169988
-0.17238117036697947,,,,-0.06126497291523613
-0.2183718623636225,,,,0.003692683299000534
-0.25597009231708245,,,,0.0528725108720531
-0.3130388342107271,,,,0.08342107270923933
-0.28584725719081405,,,,0.1062485694666972
-0.3271381704432746,,,,0.13008316166933698
-0.4016632333867399,,,,0.1965514610513466
-0.38219272144655525,,,,0.21988250553139543
-0.35197985809109633,,,,0.25395590142671853
-0.39159227893492027,,,,0.29390402075226973
-0.4409399557488366,,,,0.33485923552300295
-0.5280537117570764,,,,0.3583581292439155
-0.600396734569314,,,,0.4139162279697871
-0.6289311055161364,,,,0.47283131151293206
-0.6393377584496834,,,,0.5067368581673914
-0.6373235675593194,,,,0.5604486152437628
-0.6806286717021438,,,,0.6111390859845883
-0.7195696955825132,,,,0.668207827878233
-0.7279621576256962,,,,0.7262836652170594
-0.7262836652170594,,,,0.8290074006256198
-0.7086594949263753,,,,0.8946364538033112
-0.668207827878233,,,,0.9510337987335012
-0.6698863202868696,,,,1.0153200579842834
-0.7105058365758755,,,,1.0780956740672922
-0.7158770122835126,,,,1.1234149691004804
-0.7622034027618829,,,,1.212878614480812
-0.8246433203631647,,,,1.305699244678416
-0.8457923247119861,,,,1.3634393835355152
-0.8568703746089875,,,,1.4433356221866176
-0.8857404440375372,,,,1.5071183337148089
-0.837399862668803,,,,1.5950713359273672
-0.8454566262302586,,,,1.6843671320668345
-0.8870832379644464,,,,1.745464255741207
-0.8917830167086288,,,,1.801190203707942
-0.8709697108415351,,,,1.8669871061264975
-0.8273289082169832,,,,1.9777676050965134
-0.8055085069047073,,,,2.0351720454718856
-0.874494544899672,,,,2.069748989089799
-0.9273670557717251,,,,2.1167467765316244
-0.9193102922102692,,,,2.1758297093156327
-0.8978255893797208,,,,2.20503547722591
-0.8796978713664453,,,,2.248844129091325
-0.9193102922102692,,,,2.301380941481651
-0.9505302510109099,,,,2.3289082169832915
-0.9465018692301824,,,,2.3631494621194777
-0.9362630655374989,,,,2.4014190890363927
-0.9310597390707256,,,,2.429953459983215
-0.9147783627069506,,,,2.4490882734416726
-0.9045395590142673,,,,2.535698481727321
-0.9073929961089494,,,,2.5645685511558707
-0.8749980926222628,,,,2.5837033646143275
-0.8845654993514916,,,,2.6176089112687873
-0.9001754787518118,,,,2.6427862973983367
-0.8582131685358968,,,,2.6652780956740667
-0.8018158236057067,,,,2.726710917830167
-0.7554894331273365,,,,2.7774013885709925
-0.6393377584496834,,,,2.7780727855344467
-0.5977111467154955,,,,2.7624628061341263
-0.5985503929198138,,,,2.7270466163118945
-0.5567559319447623,,,,2.727382314793622
-0.4896162355992981,,,,2.7082475013351646
-0.4030060273136492,,,,2.6510109102006556
-0.3251239795529106,,,,2.5403982604715036
-0.3210955977721828,,,,2.424917982757305
-0.30565346761272594,,,,2.3134660868238344
-0.21535057602807656,,,,2.0992904554818037
-0.07704280155642022,,,,2.1013046463721676
0.01594567788204776,,,,2.145281147478446
-0.025345235370412753,,,,2.1751583123521785
-0.07301441977569237,,,,2.1758297093156327
-0.057236591134508276,,,,2.2731822690165555
